qty,total_price,freight_price,unit_price,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_score,customers,weekday,weekend,holiday,month,year,s,volume,comp_1,ps1,fp1,comp_2,ps2,fp2,comp_3,ps3,fp3,lag_price,day_of_week,log_qty,log_price,product_category_name_computers_accessories,product_category_name_consoles_games,product_category_name_cool_stuff,product_category_name_furniture_decor,product_category_name_garden_tools,product_category_name_health_beauty,product_category_name_perfumery,product_category_name_watches_gifts,price_per_customer,comp1_gap,comp2_gap,comp3_gap,price_change,discount_flag,quarter,price_freight_interaction,comp1_discount_interaction,comp2_discount_interaction,comp3_discount_interaction
0.4509868109361959,392.0,12.87375,-1.3894770361523947,49,100,4,150,4.2,30,21,10,1,1,2017,13.55932203,2304,24.5,4.2,12.87375,24.5,3.9,13.52470588,24.5,4.2,12.87375,24.5,3,2.833213344056216,3.2386784521643803,False,True,False,False,False,False,False,False,12.64516129032258,-25.889477036152396,-25.889477036152396,-25.889477036152396,-25.889477036152396,1,1,-17.88777999416689,-25.889477036152396,-25.889477036152396,-25.889477036152396
-0.7223356472405952,162.5,15.256,-1.2202063270250876,49,100,4,150,4.2,6,20,8,2,1,2018,20.83333333,2304,32.5,4.2,15.256,32.5,3.9,11.85,32.5,4.2,15.256,32.45,1,1.791759469228055,3.5115454388310208,False,True,False,False,False,False,False,False,23.214285714285715,-33.72020632702509,-33.72020632702509,-33.72020632702509,-33.67020632702509,1,1,-18.615467725094735,-33.72020632702509,-33.72020632702509,-33.72020632702509
-0.6156699692245233,195.0,18.05666667,-1.2202063270250876,49,100,4,150,4.2,13,22,9,1,1,2018,25.0,2304,32.5,4.2,18.05666667,32.74285714,3.9,14.02714286,32.5,4.2,18.05666667,32.5,2,1.9459101490553128,3.5115454388310208,False,True,False,False,False,False,False,False,13.928571428571429,-33.72020632702509,-33.96306346702509,-33.72020632702509,-33.72020632702509,1,1,-22.032858915717018,-33.72020632702509,-33.96306346702509,-33.72020632702509
-0.5090042912084514,245.4,12.98571429,-1.1661001538685838,49,100,4,150,4.2,13,21,9,1,1,2018,29.16666667,2304,35.05714286,4.2,12.98571429,34.2,3.9,15.015,35.05714286,4.2,12.98571429,32.5,3,2.079441541679836,3.585104981690984,False,True,False,False,False,False,False,False,17.52857142857143,-36.22324301386858,-35.36610015386859,-36.22324301386858,-33.666100153868584,1,1,-15.142643431662467,-36.22324301386858,-35.36610015386859,-36.22324301386858
-0.9356670032727392,108.6,15.87,-1.1419186240537078,49,100,4,150,4.2,3,23,8,3,1,2018,12.5,2304,36.2,4.2,15.87,36.2,4.2,15.87,36.2,4.2,15.87,35.05714286,4,1.3862943611198906,3.616308761279101,False,True,False,False,False,False,False,False,27.15,-37.34191862405371,-37.34191862405371,-37.34191862405371,-36.19906148405371,1,1,-18.12224856373234,-37.34191862405371,-37.34191862405371,-37.34191862405371
-1.042332681288811,72.4,18.35,-1.1419186240537078,49,100,4,150,4.2,2,21,9,0,1,2018,8.333333333,2304,36.2,4.2,18.35,36.2,4.2,18.35,36.2,4.2,18.35,36.2,5,1.0986122886681098,3.616308761279101,False,True,False,False,False,False,False,False,24.133333333333336,-37.34191862405371,-37.34191862405371,-37.34191862405371,-37.34191862405371,1,1,-20.95420675138554,-37.34191862405371,-37.34191862405371,-37.34191862405371
-1.148998359304883,36.2,22.18,-1.1419186240537078,49,100,4,150,4.2,1,22,9,1,1,2018,7.59180791,2304,36.2,4.2,22.18,36.2,4.2,22.18,36.2,4.2,22.18,36.2,6,0.6931471805599453,3.616308761279101,False,True,False,False,False,False,False,False,18.1,-37.34191862405371,-37.34191862405371,-37.34191862405371,-37.34191862405371,1,1,-25.32775508151124,-37.34191862405371,-37.34191862405371,-37.34191862405371
-1.148998359304883,59.9,17.16,-0.6404541482640603,57,339,2,1800,4.2,17,20,10,2,1,2017,7.879612825,32560,59.9,4.2,17.16,59.9,4.2,17.16,59.9,4.2,17.16,59.85,2,0.6931471805599453,4.109233174715851,False,False,False,False,True,False,False,False,3.3277777777777775,-60.54045414826406,-60.54045414826406,-60.54045414826406,-60.490454148264064,1,1,-10.990193184211275,-60.54045414826406,-60.54045414826406,-60.54045414826406
-1.148998359304883,59.9,13.44,-0.6404541482640603,57,339,2,1800,4.2,34,23,8,1,1,2017,8.756805808,32560,59.9,4.1,19.7325,59.9,4.2,26.24666667,59.9,4.2,13.44,59.9,3,0.6931471805599453,4.109233174715851,False,False,False,False,True,False,False,False,1.7114285714285713,-60.54045414826406,-60.54045414826406,-60.54045414826406,-60.54045414826406,1,1,-8.60770375266897,-60.54045414826406,-60.54045414826406,-60.54045414826406
-0.8290013252566671,239.6,17.67,-0.6404541482640603,57,339,2,1800,4.2,74,21,10,1,1,2017,8.711433757,32560,59.9,4.1,16.62642857,59.9,4.2,16.11157895,59.9,4.1,15.39230769,59.85,5,1.6094379124341005,4.109233174715851,False,False,False,False,True,False,False,False,3.1946666666666665,-60.54045414826406,-60.54045414826406,-60.54045414826406,-60.490454148264064,1,1,-11.316824799825946,-60.54045414826406,-60.54045414826406,-60.54045414826406
